days,miles,receipts,output,output_per_receipt,receipts_times_days,output_per_receipts_days,adjusted_per_day_50,adjusted_per_day_60,adjusted_per_day_70,adjusted_per_day_80,adjusted_per_day_90,adjusted_per_day_100,adjusted_per_day_110,adjusted_per_day_120,adjusted_per_day_130,adjusted_per_day_140,adjusted_per_day_150,predicted,error,predicted_best,error_best,predicted_3comp,error_3comp
2,500.0,1246.48,1264.53,1.0144807778704832,2492.96,0.5072403889352416,-30529.735,-36762.135,-42994.535,-49226.935,-55459.335,-61691.735,-67924.135,-74156.535,-80388.935,-86621.335,-92853.735,149977.6,148713.07,62484.0,61219.47,87853.6,86589.07
8,7.0,2075.6,1422.12,0.6851609173251108,16604.8,0.08564511466563884,-12794.735,-15389.235,-17983.735,-20578.235,-23172.735,-25767.235,-28361.735,-30956.235,-33550.735,-36145.235,-38739.735,250672.0,249249.88,104420.0,102997.88,145699.0,144276.88
5,942.0,2092.87,1696.72,0.8107144734264432,10464.349999999999,0.16214289468528864,-20589.356,-24775.095999999998,-28960.836,-33146.575999999994,-37332.316,-41518.056,-45703.795999999995,-49889.536,-54075.276,-58261.016,-62446.75600000001,252144.4,250447.68,105043.5,103346.78,147692.9,145996.18
12,81.0,2485.34,1589.65,0.6396106770099865,29824.08,0.05330088975083221,-10223.112500000001,-12294.22916666667,-14365.345833333335,-16436.4625,-18507.579166666666,-20578.695833333335,-22649.8125,-24720.92916666667,-26792.045833333334,-28863.162500000002,-30934.279166666664,300640.80000000005,299051.15,125227.0,123637.35,174654.80000000002,173065.15000000002
4,166.0,791.52,866.18,1.0943248433393975,3166.08,0.2735812108348494,-9677.455,-11656.255,-13635.055,-15613.855,-17592.655000000002,-19571.455,-21550.255,-23529.055,-25507.855,-27486.655000000002,-29465.455,95782.4,94916.22,39896.0,39029.82,55772.4,54906.22
3,213.0,1724.85,1344.71,0.7796098211438677,5174.549999999999,0.25986994038128924,-28299.263333333332,-34048.76333333333,-39798.26333333333,-45547.763333333336,-51297.263333333336,-57046.763333333336,-62796.263333333336,-68545.76333333334,-74295.26333333334,-80044.76333333334,-85794.26333333334,207582.0,206237.29,86482.5,85137.79,121102.5,119757.79
11,1004.0,167.15,1175.65,7.033502841758899,1838.65,0.6394093492508091,-652.8954545454545,-804.85,-956.8045454545455,-1108.759090909091,-1260.7136363636364,-1412.668181818182,-1564.6227272727272,-1716.5772727272727,-1868.5318181818182,-2020.4863636363634,-2172.440909090909,22258.0,21082.35,9237.5,8061.85,13254.5,12078.85
5,116.0,478.1,624.04,1.305249947709684,2390.5,0.2610499895419368,-4656.192,-5612.392,-6568.592,-7524.7919999999995,-8480.992,-9437.192,-10393.392,-11349.592,-12305.792,-13261.992000000002,-14218.192000000001,58372.0,57747.96,24305.0,23680.96,33833.0,33208.96
13,112.0,2299.56,1807.67,0.7860938614343614,29894.28,0.060468758571873955,-8705.41,-10474.302307692307,-12243.194615384613,-14012.08692307692,-15780.97923076923,-17549.87153846154,-19318.763846153844,-21087.656153846157,-22856.548461538463,-24625.44076923077,-26394.333076923078,278547.2,276739.53,116018.0,114210.33,161731.19999999998,159923.52999999997
1,43.0,2149.22,1134.47,0.5278519648988936,2149.22,0.5278519648988936,-106326.52999999998,-127818.72999999998,-149310.93,-170803.12999999998,-192295.33,-213787.52999999997,-235279.72999999998,-256771.92999999996,-278264.13,-299756.33,-321248.52999999997,258106.39999999997,256971.92999999996,107540.99999999999,106406.52999999998,150538.4,149403.93
2,660.0,1944.4,1531.2,0.7874922855379551,3888.8,0.39374614276897757,-47844.4,-57566.4,-67288.4,-77010.4,-86732.4,-96454.4,-106176.4,-115898.4,-125620.4,-135342.4,-145064.4,233728.0,232196.8,97380.0,95848.8,136868.0,135336.8
10,888.0,298.68,1171.54,3.922391857506361,2986.8,0.3922391857506361,-1376.2459999999999,-1674.926,-1973.6060000000002,-2272.286,-2570.966,-2869.6459999999997,-3168.326,-3467.006,-3765.686,-4064.3660000000004,-4363.046,37841.6,36670.06,15734.0,14562.46,22295.600000000002,21124.06
10,860.0,2380.76,1759.97,0.7392471311681983,23807.600000000002,0.07392471311681983,-11727.803000000002,-14108.563,-16489.323,-18870.083000000002,-21250.843,-23631.603000000003,-26012.363000000005,-28393.123000000003,-30773.88300000001,-33154.643000000004,-35535.403000000006,287691.2,285931.23000000004,119838.00000000001,118078.03000000001,168013.2,166253.23
10,1187.0,1981.09,2013.21,1.0162132967204922,19810.899999999998,0.10162132967204923,-9704.128999999999,-11685.219,-13666.309,-15647.399,-17628.489,-19609.579,-21590.669,-23571.759,-25552.849,-27533.938999999995,-29515.029,239730.8,237717.59,99854.5,97841.29,140363.3,138350.09
12,1139.0,124.65,1314.3,10.543922984356197,1495.8000000000002,0.8786602486963496,-409.84999999999997,-513.725,-617.6,-721.475,-825.35,-929.225,-1033.1000000000001,-1136.9750000000001,-1240.8500000000001,-1344.7250000000001,-1448.6000000000001,17358.0,16043.7,7192.5,5878.2,10464.5,9150.2
5,966.0,359.51,927.98,2.5812355706378125,1797.55,0.5162471141275625,-3409.504,-4128.523999999999,-4847.544,-5566.564,-6285.584,-7004.603999999999,-7723.623999999999,-8442.643999999998,-9161.663999999999,-9880.684,-10599.704,44141.2,43213.219999999994,18375.5,17447.52,26381.7,25453.72
10,796.0,1352.08,2000.19,1.4793429382876755,13520.8,0.14793429382876755,-6560.380999999999,-7912.460999999998,-9264.541,-10616.621,-11968.701,-13320.780999999999,-14672.860999999999,-16024.940999999997,-17377.021,-18729.101,-20081.181,164249.59999999998,162249.40999999997,68404.0,66403.81,95941.59999999999,93941.40999999999
9,72.0,1281.32,1515.54,1.1827958667624012,11531.88,0.13142176297360014,-6950.051111111111,-8373.74,-9797.42888888889,-11221.117777777778,-12644.806666666665,-14068.495555555557,-15492.184444444441,-16915.873333333333,-18339.562222222223,-19763.25111111111,-21186.94,155558.4,154042.86,64786.0,63270.46,90214.4,88698.86
10,215.0,2440.91,1638.66,0.6713315935450304,24409.1,0.06713315935450304,-12040.684,-14481.593999999997,-16922.503999999997,-19363.413999999997,-21804.324,-24245.234,-26686.144,-29127.053999999996,-31567.964,-34008.873999999996,-36449.784,294909.19999999995,293270.54,122845.5,121206.84,171578.69999999998,169940.03999999998
7,671.0,1297.02,1703.2,1.3131640221430665,9079.14,0.18759486030615236,-9021.114285714286,-10874.0,-12726.885714285714,-14579.77142857143,-16432.657142857144,-18285.542857142857,-20138.428571428572,-21991.314285714285,-23844.2,-25697.08571428571,-27549.971428571425,157042.4,155339.19999999998,65411.0,63707.8,91812.4,90109.2
5,230.0,333.69,538.36,1.6133537115286645,1668.45,0.32267074230573284,-3229.228,-3896.608,-4563.987999999999,-5231.368,-5898.748,-6566.128,-7233.508,-7900.888000000001,-8568.268,-9235.648,-9903.028,41042.8,40504.44,17084.5,16546.14,23838.3,23299.94
5,467.0,1243.31,1549.82,1.2465274147236007,6216.549999999999,0.24930548294472016,-12123.136,-14609.755999999998,-17096.375999999997,-19582.995999999996,-22069.615999999998,-24556.235999999997,-27042.856,-29529.475999999995,-32016.095999999998,-34502.716,-36989.335999999996,150197.19999999998,148647.37999999998,62565.5,61015.68,87748.7,86198.87999999999
13,247.0,2339.61,1705.9,0.7291386171199473,30414.93,0.056087585932303646,-8867.276923076923,-10666.976923076923,-12466.676923076924,-14266.376923076925,-16066.076923076926,-17865.776923076923,-19665.476923076923,-21465.17692307692,-23264.87692307692,-25064.576923076922,-26864.276923076923,283353.2,281647.3,118020.5,116314.6,164669.7,162963.80000000002
14,777.0,1248.61,1837.25,1.4714362370956504,17480.539999999997,0.10510258836397504,-4328.089285714285,-5219.953571428571,-6111.817857142857,-7003.682142857142,-7895.546428571428,-8787.410714285714,-9679.274999999998,-10571.139285714284,-11463.003571428571,-12354.867857142857,-13246.732142857141,152633.19999999998,150795.94999999998,63550.49999999999,61713.24999999999,88879.7,87042.45
11,740.0,1171.99,902.09,0.7697079326615415,12891.89,0.06997344842377651,-5245.219090909091,-6310.664545454545,-7376.110000000001,-8441.555454545454,-9507.00090909091,-10572.446363636363,-11637.891818181817,-12703.337272727273,-13768.782727272728,-14834.228181818182,-15899.673636363637,142838.8,141936.71,59479.5,58577.41,83329.3,82427.21
6,884.0,1798.31,1897.87,1.0553630909020135,10789.86,0.1758938484836689,-14669.605000000001,-17666.788333333334,-20663.971666666668,-23661.155,-26658.338333333333,-29655.521666666667,-32652.705,-35649.88833333333,-38647.07166666666,-41644.255,-44641.43833333333,216997.19999999998,215099.33,90395.5,88497.63,127065.7,125167.83
5,789.0,1853.31,1792.88,0.9673934743782746,9266.55,0.19347869487565494,-18174.523999999998,-21881.143999999997,-25587.764,-29294.384,-33001.004,-36707.623999999996,-40414.244,-44120.863999999994,-47827.484,-51534.104,-55240.724,223397.19999999998,221604.31999999998,93065.5,91272.62,130770.7,128977.81999999999
4,825.0,874.99,784.52,0.8966045326232299,3499.96,0.22415113315580748,-10741.245,-12928.720000000001,-15116.195000000002,-17303.67,-19491.145,-21678.62,-23866.094999999998,-26053.57,-28241.045,-30428.52,-32615.995,105798.8,105014.28,44069.5,43284.98,62274.3,61489.780000000006
2,301.0,769.23,731.28,0.9506649506649506,1538.46,0.4753324753324753,-18865.11,-22711.260000000002,-26557.41,-30403.56,-34249.71,-38095.86,-41942.01,-45788.16,-49634.310000000005,-53480.46,-57326.61,92707.6,91976.32,38621.5,37890.22,54247.1,53515.82
12,1007.0,1353.77,1925.32,1.4221913619004705,16245.24,0.11851594682503921,-5480.264999999999,-6608.406666666666,-7736.548333333332,-8864.69,-9992.831666666667,-11120.973333333333,-12249.115,-13377.256666666666,-14505.398333333333,-15633.539999999999,-16761.681666666667,164852.4,162927.08,68648.5,66723.18,96370.9,94445.57999999999
5,865.0,644.79,1202.46,1.8648862420322898,3223.95,0.37297724840645796,-6207.408,-7496.987999999999,-8786.568,-10076.148,-11365.728,-12655.308,-13944.887999999997,-15234.467999999997,-16524.048,-17813.627999999997,-19103.208,78374.79999999999,77172.33999999998,32639.5,31437.04,46250.299999999996,45047.84
14,81.0,1251.97,1682.62,1.3439778908440296,17527.58,0.09599842077457355,-4351.134285714285,-5245.398571428572,-6139.662857142858,-7033.927142857144,-7928.191428571429,-8822.455714285714,-9716.720000000001,-10610.984285714285,-11505.248571428572,-12399.51285714286,-13293.777142857143,153036.4,151353.78,63718.5,62035.88,88418.90000000001,86736.28000000001
8,1159.0,2175.27,1752.18,0.8055000068956958,17402.16,0.10068750086196197,-13376.415,-16095.5025,-18814.59,-21533.6775,-24252.765,-26971.8525,-29690.940000000002,-32410.0275,-35129.115,-37848.2025,-40567.29,262632.4,260880.22000000003,109403.5,107651.32,153827.9,152075.72
11,496.0,373.98,1152.99,3.0830258302583022,4113.780000000001,0.2802750754780275,-1595.091818181818,-1935.0736363636365,-2275.0554545454547,-2615.037272727273,-2955.019090909091,-3295.0009090909093,-3634.9827272727275,-3974.964545454546,-4314.946363636364,-4654.928181818183,-4994.91,47077.600000000006,45924.61000000001,19579.0,18426.01,27224.600000000002,26071.61
1,752.0,1632.35,1362.39,0.8346188011149571,1632.35,0.8346188011149571,-80255.11,-96578.61,-112902.11,-129225.61,-145549.11,-161872.61,-178196.11,-194519.61,-210843.11,-227166.61,-243490.11,196082.0,194719.61,81697.5,80335.11,115066.5,113704.11
5,1014.0,1853.57,1749.31,0.9437517870919361,9267.85,0.1887503574183872,-18185.838,-21892.978,-25600.118,-29307.258,-33014.398,-36721.538,-40428.678,-44135.818,-47842.958,-51550.098,-55257.238,223428.4,221679.09,93078.5,91329.19,131013.9,129264.59
9,686.0,145.66,972.95,6.679596320197721,1310.94,0.7421773689108578,-701.1166666666667,-862.9611111111112,-1024.8055555555554,-1186.6499999999999,-1348.4944444444443,-1510.3388888888887,-1672.1833333333334,-1834.0277777777778,-1995.872222222222,-2157.7166666666662,-2319.561111111111,19279.2,18306.25,8003.0,7030.05,11332.199999999999,10359.249999999998
5,654.0,1272.89,1724.68,1.3549324764905057,6364.450000000001,0.27098649529810115,-12383.964000000002,-14929.744000000002,-17475.524,-20021.304000000004,-22567.084000000003,-25112.864000000005,-27658.644000000008,-30204.424000000006,-32750.204000000005,-35295.984000000004,-37841.76400000001,153746.80000000002,152022.12000000002,64044.50000000001,62319.82000000001,90006.3,88281.62000000001
8,621.0,2391.34,1593.12,0.6662038856875224,19130.72,0.0832754857109403,-14746.735,-17735.910000000003,-20725.085000000003,-23714.260000000002,-26703.435,-29692.61,-32681.785000000003,-35670.96000000001,-38660.135,-41649.310000000005,-44638.485,288560.80000000005,286967.68000000005,120207.0,118613.88,168414.80000000002,166821.68000000002
9,1080.0,539.51,1306.91,2.422401809048952,4855.59,0.26915575656099466,-2852.0655555555554,-3451.521111111111,-4050.976666666666,-4650.432222222222,-5249.887777777778,-5849.343333333333,-6448.7988888888885,-7048.254444444444,-7647.71,-8247.165555555555,-8846.621111111112,66541.2,65234.28999999999,27695.5,26388.59,39295.7,37988.78999999999
10,714.0,269.06,1067.81,3.968668698431576,2690.6,0.39686686984315767,-1238.519,-1507.5790000000002,-1776.639,-2045.6989999999998,-2314.759,-2583.819,-2852.879,-3121.939,-3390.9990000000007,-3660.059,-3929.119,34287.2,33219.39,14253.0,13185.19,20048.2,18980.39
10,816.0,1425.64,1872.81,1.3136626357285148,14256.400000000001,0.13136626357285147,-6940.919,-8366.559000000001,-9792.199,-11217.839000000002,-12643.479000000001,-14069.119,-15494.759000000002,-16920.399,-18346.039,-19771.679,-21197.319000000003,173076.80000000002,171203.99000000002,72082.0,70209.19,101110.8,99237.99
14,1122.0,1766.25,2239.35,1.2678556263269638,24727.5,0.09056111616621171,-6148.082142857143,-7409.689285714286,-8671.296428571428,-9932.903571428571,-11194.510714285714,-12456.117857142857,-13717.725,-14979.332142857142,-16240.939285714285,-17502.54642857143,-18764.153571428575,214750.0,212510.65,89432.5,87193.15,125459.5,123220.15
4,1202.0,1074.87,1501.24,1.3966712253574853,4299.48,0.34916780633937133,-13060.564999999999,-15747.74,-18434.914999999997,-21122.089999999997,-23809.264999999996,-26496.439999999995,-29183.614999999994,-31870.789999999997,-34557.965,-37245.14,-39932.314999999995,129784.4,128283.15999999999,54063.49999999999,52562.259999999995,76642.9,75141.65999999999
5,651.0,1573.3,1682.08,1.0691412953664272,7866.5,0.21382825907328545,-15396.583999999999,-18543.184,-21689.784,-24836.384,-27982.984000000004,-31129.584000000003,-34276.184,-37422.784,-40569.384000000005,-43715.984000000004,-46862.584,189796.0,188113.92,79065.0,77382.92,111032.0,109349.92
14,1100.0,237.69,1265.57,5.324456224494089,3327.66,0.38031830174957776,-758.495,-928.2735714285715,-1098.0521428571428,-1267.8307142857143,-1437.6092857142855,-1607.3878571428572,-1777.1664285714287,-1946.945,-2116.7235714285716,-2286.5021428571426,-2456.280714285714,31322.8,30057.23,13004.5,11738.93,18438.3,17172.73
14,296.0,485.68,924.9,1.9043403063745676,6799.52,0.1360243075981834,-1668.5071428571428,-2015.4214285714284,-2362.335714285714,-2709.25,-3056.1642857142856,-3403.078571428571,-3749.9928571428572,-4096.907142857142,-4443.821428571428,-4790.7357142857145,-5137.650000000001,61081.6,60156.7,25404.0,24479.1,34993.6,34068.7
1,697.0,2148.5,1421.07,0.6614242494763788,2148.5,0.6614242494763788,-106003.93,-127488.93,-148973.93,-170458.93,-191943.93,-213428.93,-234913.93,-256398.93,-277883.93,-299368.93,-320853.93,258020.0,256598.93,107505.0,106083.93,151142.0,149720.93
6,1044.0,47.46,1133.45,23.882216603455543,284.76,3.980369433909257,-206.59166666666667,-285.69166666666666,-364.7916666666667,-443.8916666666667,-522.9916666666667,-602.0916666666667,-681.1916666666667,-760.2916666666666,-839.3916666666668,-918.4916666666668,-997.5916666666667,6895.2,5761.75,2853.0,1719.55,4666.200000000001,3532.750000000001
12,398.0,2481.44,1755.18,0.7073231671932426,29777.28,0.058943597266103556,-10193.068333333335,-12260.935,-14328.801666666668,-16396.668333333335,-18464.535,-20532.40166666667,-22600.268333333337,-24668.135,-26736.001666666667,-28803.868333333336,-30871.735,300172.8,298417.62,125032.0,123276.82,174698.80000000002,172943.62000000002
3,139.0,2428.89,1345.66,0.55402261938581,7286.67,0.18467420646193666,-40032.94666666666,-48129.246666666666,-56225.54666666666,-64321.84666666666,-72418.14666666665,-80514.44666666667,-88610.74666666666,-96707.04666666668,-104803.34666666668,-112899.64666666667,-120995.94666666667,292066.8,290721.14,121684.5,120338.84,170311.3,168965.63999999998
6,84.0,852.7,1109.32,1.300949923771549,5116.200000000001,0.21682498729525815,-6920.946666666667,-8342.113333333333,-9763.28,-11184.446666666665,-12605.613333333333,-14026.779999999999,-15447.946666666665,-16869.11333333333,-18290.28,-19711.446666666667,-21132.61333333333,103524.0,102414.68,43115.0,42005.68,60073.0,58963.68
2,423.0,1639.17,1367.64,0.8343490913084061,3278.34,0.41717454565420303,-40295.43,-48491.280000000006,-56687.130000000005,-64882.98,-73078.83,-81274.68,-89470.53,-97666.38,-105862.23,-114058.08,-122253.93,197100.40000000002,195732.76,82118.5,80750.86,115264.90000000001,113897.26000000001
11,815.0,2385.6,1872.44,0.7848926894701543,26241.6,0.07135388086092312,-10673.414545454545,-12842.141818181817,-15010.869090909091,-17179.596363636363,-19348.323636363635,-21517.050909090907,-23685.778181818183,-25854.505454545455,-28023.232727272727,-30191.96,-32360.68727272727,288472.0,286599.56,120160.0,118287.56,168357.0,166484.56
6,577.0,897.74,1257.31,1.4005279925145364,5386.4400000000005,0.23342133208575605,-7271.615000000001,-8767.848333333333,-10264.081666666667,-11760.315,-13256.548333333334,-14752.781666666668,-16249.015,-17745.248333333333,-19241.481666666667,-20737.715,-22233.948333333334,108928.8,107671.49,45367.0,44109.69,63718.8,62461.490000000005
8,200.0,1508.89,1461.33,0.9684801410308239,12071.12,0.12106001762885299,-9247.89625,-11134.00875,-13020.12125,-14906.233750000001,-16792.346250000002,-18678.45875,-20564.571250000005,-22450.683750000004,-24336.796250000003,-26222.908750000002,-28109.021250000005,182666.80000000002,181205.47000000003,76084.5,74623.17,106222.3,104760.97
